,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
3737,AF161021,"Bovine herpesvirus 2 glycoprotein G gene, complete cds",2279,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus type 2 is closely related to the primate alphaherpesviruses,27-JUL-1999,Bovine alphaherpesvirus 2,genomic DNA,NY-1,,,taxon:10295,,
3738,AY357736,"Bovine herpesvirus 2 major capsid protein gene, complete cds",4158,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus 2 major capsid protein (UL19) sequence,31-AUG-2003,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3739,AY357735,"Bovine herpesvirus 2 capsid protein gene, complete cds",951,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus 2 capsid protein (UL18) sequence,31-AUG-2003,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3740,AY120887,"Bovine herpesvirus 2 DNA polymerase processivity factor (UL42) gene, complete cds",1350,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Direct Submission,28-JUL-2002,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3741,AF515806,"Bovine herpesvirus 2 membrane protein UL43 gene, complete cds",1176,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Direct Submission,20-JUN-2002,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3742,AY101384,"Bovine herpesvirus 2 glycoprotein C gene, complete cds",1278,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus 2 glycoprotein C sequence,15-JUN-2002,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3743,AY099481,"Bovine herpesvirus 2 tegument/envelope protein (UL45) gene, complete cds",501,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Direct Submission,10-JUN-2002,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3744,AF436664,"Bovine herpesvirus 2 thymidine kinase gene, complete cds",972,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Resequence of bovine herpesvirus 2 thymidine kinase (UL23),12-NOV-2001,Bovine alphaherpesvirus 2,genomic DNA,CSIR0290,,,taxon:10295,,
3745,AY046323,"Bovine herpesvirus 2 strain CSIRO290 UL24 gene, complete cds",798,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Comparison of six Australian isolates of Bovine herpes virus 2 based on UL24 gene after a passage in MDBK cells,19-SEP-2001,Bovine alphaherpesvirus 2,genomic DNA,CSIRO290,,,taxon:10295,,
3746,AF410478,"Bovine herpesvirus 2 UL26 and UL26.5 genes, complete cds",1689,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Sequence of bovine herpesvirus 2 UL26 protease and UL26.5 capsid proteins,18-SEP-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3747,AF409104,"Bovine herpesvirus 2 capsid associated tegument protein gene, complete cds",1740,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Sequence of bovine herpesvirus 2 capsid associated tegument protein (UL25),06-SEP-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3748,AF387490,"Bovine herpesvirus 2 UL21 tegument protein gene, complete cds",1569,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,01-JUL-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3749,AF383177,"Bovine herpesvirus 2 UL55 gene, complete cds",582,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,19-JUN-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3750,AF383176,"Bovine herpesvirus 2 UL4 nuclear protein gene, complete cds",633,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,19-JUN-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3751,AF383175,"Bovine herpesvirus 2 UL3 nuclear phosphoprotein gene, complete cds",642,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,19-JUN-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3752,AY033933,"Bovine herpesvirus 2 virion host shutoff protein gene, complete cds",1464,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,18-JUN-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3753,AF375976,"Bovine herpesvirus 2 glycoprotein H gene, complete cds",2604,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,22-MAY-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3754,AF372518,"Bovine herpesvirus 2 helicase/primase complex associated protein gene, complete cds",2202,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,21-MAY-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3755,AY027921,"Bovine herpesvirus 2 integral membrane protein UL20 gene, complete cds",669,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Homology of bovine herpesvirus 2 and herpes simplex virus 1 proteins,19-MAR-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3756,AF326961,"Bovine herpesvirus 2 ribonucleotide reductase large subunit and ribonucleotide reductase small subunit genes, complete cds",3312,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,The presence or absence of ribonucleotide reductase activity has no affect on avirulent bovine herpesvirus 2,01-FEB-2001,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3757,AY064482,"Bovine herpesvirus 2 strain BHM-1 nonfunctional UL24 gene, complete sequence",796,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Comparison of six Australian isolates of Bovine herpes virus 2 based on UL24 gene after a passage in MDBK cells,26-DEC-2001,Bovine alphaherpesvirus 2,genomic DNA,BHM-1,,,taxon:10295,,
3758,AY098932,"Bovine herpesvirus 2 nonfunctional UL24 gene, complete sequence",802,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Comparison of six Australian isolates of Bovine herpes virus 2 based on UL24 gene after a passage in MDBK cells,22-MAY-2002,Bovine alphaherpesvirus 2,genomic DNA,554; Tallygaroopna,,,taxon:10295,,
3759,D00537,"Bovine herpesvirus 2 gene for thymidine kinase, complete cds",1177,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Location and characterization of the bovine herpesvirus type 2 thymidine kinase gene,29-APR-1993,Bovine alphaherpesvirus 2,genomic DNA,BHM-1,,,taxon:10295,,
3760,AF439863,"Bovine herpesvirus 2 strain CSIRO290BU5 nonfunctional thymidine kinase gene, complete sequence",971,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Sequence of thymidine kinase from a thymidine kinase-negative bovine herpesvirus 2,27-NOV-2001,Bovine alphaherpesvirus 2,genomic DNA,CSIRO290BU5,,,taxon:10295,,
3761,AX004477,Sequence 2 from Patent WO9916892,560,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus 2 (bhv-2) based vector and its uses,24-AUG-2000,Bovine alphaherpesvirus 2,unassigned DNA,,,,taxon:10295,,
3762,AX004476,Sequence 1 from Patent WO9916892,529,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus 2 (bhv-2) based vector and its uses,24-AUG-2000,Bovine alphaherpesvirus 2,unassigned DNA,,,,taxon:10295,,
3763,PP534477,"Bovine gammaherpesvirus 4 isolate DN01 glycoprotein B (gB) gene, complete cds",2625,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,03-APR-2024,Bovine gammaherpesvirus 4,genomic DNA,,Holstein cow,China,taxon:10385,,Sep-2023
3764,PP534476,"Bovine gammaherpesvirus 4 isolate TL01 thymidine kinase (tk) gene, complete cds",1338,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,03-APR-2024,Bovine gammaherpesvirus 4,genomic DNA,,Holstein cow,China,taxon:10385,,Sep-2023
3765,PP504906,"Bovine gammaherpesvirus 4 isolate DN01 thymidine kinase gene, complete cds",1338,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,02-APR-2024,Bovine gammaherpesvirus 4,genomic DNA,,bovine,China,taxon:10385,,18-Oct-2022
3766,PP504905,"Bovine gammaherpesvirus 4 isolate DN01 glycoprotein B gene, complete cds",2625,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,02-APR-2024,Bovine gammaherpesvirus 4,genomic DNA,,bovine,China,taxon:10385,,18-Oct-2022
3767,OR827688,"Bovine gammaherpesvirus 4 isolate IrGh5 glycoprotein B (gB) gene, partial cds",598,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,27-NOV-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus; breed: holstein,"Iran: Mashhad, Khorasan Razavi",taxon:10385,,2020
3768,OR557431,"Bovine gammaherpesvirus 4 isolate PakArid.2022 thymidine kinase (TK) gene, partial cds",225,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,01-NOV-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Pakistan,taxon:10385,,Feb-2022
3769,OR485308,"UNVERIFIED: Bovine gammaherpesvirus 4 isolate BoHV-4/Pak4/UVAS/2023/147 thymidine kinase-like (TK) gene, partial sequence",170,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Detection of Bovine Herpes Virus-4 in Cattle from District Narowal,25-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,bovine,Pakistan,taxon:10385,,28-Mar-2023
3770,OR485307,"Bovine gammaherpesvirus 4 isolate BoHV-4/Pak3/UVAS/2023/123 thymidine kinase (TK) gene, partial cds",173,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Detection of Bovine Herpes Virus-4 in Cattle from District Narowal,25-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,bovine,Pakistan,taxon:10385,,20-Mar-2023
3771,OR485306,"Bovine gammaherpesvirus 4 isolate BoHV-4/Pak2/UVAS/2023/90 thymidine kinase (TK) gene, partial cds",172,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Detection of Bovine Herpes Virus-4 in Cattle from District Narowal,25-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,bovine,Pakistan,taxon:10385,,10-Mar-2023
3772,OR485305,"Bovine gammaherpesvirus 4 isolate BoHV-4/Pak1/UVAS/2023/41 thymidine kinase (TK) gene, partial cds",175,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Detection of Bovine Herpes Virus-4 in Cattle from District Narowal,25-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,bovine,Pakistan,taxon:10385,,03-Mar-2023
3773,OR526601,"Bovine gammaherpesvirus 4 isolate BoHV4-AKS-KDNY3-TR2021 glycoprotein B (gB) gene, partial cds",509,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,18-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Turkey,taxon:10385,,2021
3774,OR526600,"Bovine gammaherpesvirus 4 isolate BoHV4-AKS-SPLN2-TR2021 glycoprotein B (gB) gene, partial cds",509,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,18-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Turkey,taxon:10385,,2021
3775,OR526599,"Bovine gammaherpesvirus 4 isolate BoHV4-AKS-LVR1-TR2021 glycoprotein B (gB) gene, partial cds",509,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,18-OCT-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Turkey,taxon:10385,,2021
3776,OQ970060,"Bovine gammaherpesvirus 4 isolate Tver1 hypothetical protein gene, partial cds",2256,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,15-AUG-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus,Russia,taxon:10385,,2018
3777,OQ941875,"Bovine gammaherpesvirus 4 isolate Tver1 hypothetical protein gene, partial cds",3330,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,15-AUG-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus,Russia,taxon:10385,,2018
3778,OQ941874,"Bovine gammaherpesvirus 4 isolate Tver1 hypothetical protein gene, partial cds",2248,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Direct Submission,15-AUG-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus,Russia,taxon:10385,,2018
3779,OQ709766,"Bovine gammaherpesvirus 4 isolate 10-154, partial genome",108667,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Genome sequencing of two Bovine bammaherpesvirus 4 strains form Argentina,18-JUN-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus,Argentina,taxon:10385,,06-Apr-2010
3780,OQ709765,"Bovine gammaherpesvirus 4 isolate 07-435, partial genome",108381,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,Genome sequencing of two Bovine bammaherpesvirus 4 strains form Argentina,18-JUN-2023,Bovine gammaherpesvirus 4,genomic DNA,,Bos taurus,Argentina,taxon:10385,,12-Jun-2007
3781,OP631674,"Bovine gammaherpesvirus 4 isolate HB-ZJK long unique region, complete sequence",109811,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,"Characterization and phylogenetic analysis of bovine gammaherpesvirus 4 isolated in China, 2022",20-MAR-2023,Bovine gammaherpesvirus 4,genomic DNA,,Holstein cow,China: He Bei,taxon:10385,,2022
3782,ON156607,"Bovine gammaherpesvirus 4 isolate 380-B4-TR22 glycoprotein B gene, partial cds",577,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,The prevalence of BoHV-4 in cattle with mastitis,25-JAN-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Turkey,taxon:10385,,05-Feb-2022
3783,ON156606,"Bovine gammaherpesvirus 4 isolate 414-B4-TR22 glycoprotein B gene, partial cds",579,Bovine gammaherpesvirus 4,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Gammaherpesvirinae; Rhadinovirus; Rhadinovirus bovinegamma4,The prevalence of BoHV-4 in cattle with mastitis,25-JAN-2023,Bovine gammaherpesvirus 4,genomic DNA,,cattle,Turkey,taxon:10385,,05-Feb-2022
