,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
5608,MN226977,"Equid alphaherpesvirus 1 isolate IT09m209 protein V32 (ORF34) gene, partial cds",480,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5609,MN226976,"Equid alphaherpesvirus 1 isolate IT0909m142 protein V32 (ORF34) gene, partial cds",480,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5610,MN226975,"Equid alphaherpesvirus 1 isolate IT09m34 protein V32 (ORF34) gene, partial cds",480,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5611,MN226974,"Equid alphaherpesvirus 1 isolate IT08m160 protein V32 (ORF34) gene, partial cds",480,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2008
5612,MN226973,"Equid alphaherpesvirus 1 isolate IT19m10 envelope glycoprotein B gene, partial cds",1122,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2019
5613,MN226972,"Equid alphaherpesvirus 1 isolate IT09m142 envelope glycoprotein B gene, partial cds",1122,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5614,MN226971,"Equid alphaherpesvirus 1 isolate IT09m45 envelope glycoprotein B gene, partial cds",1122,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5615,MN226970,"Equid alphaherpesvirus 1 isolate IT08m27 envelope glycoprotein B gene, partial cds",882,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2008
5616,MN226969,"Equid alphaherpesvirus 1 isolate IT09m209 DNA polymerase catalytic subunit (ORF30) gene, partial cds",180,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2009
5617,MN226968,"Equid alphaherpesvirus 1 isolate IT19m10 DNA polymerase catalytic subunit (ORF30) gene, partial cds",180,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Evaluation of the variability of ORF34 and of ORF 30, ORF33 and ORF68 Genes in Italian Equid alphaherpesvirus 1 Infecting Horses",01-OCT-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Italy,taxon:10326,,2019
5618,MK488079,"Equid alphaherpesvirus 1 isolate 2 glycoprotein B (gB) gene, partial cds",546,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular epidemiological study on equine herpes virus in Egypt,15-SEP-2019,Equid alphaherpesvirus 1,genomic DNA,,Equus caballus; Arabian horse,Egypt,taxon:10326,,Feb-2016/Mar-2018
5619,MK488078,"Equid alphaherpesvirus 1 glycoprotein B (gB) gene, partial cds",329,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular epidemiological study on equine herpes virus in Egypt,15-SEP-2019,Equid alphaherpesvirus 1,genomic DNA,,Equus caballus; Arabian horse,Egypt,taxon:10326,,Feb-2016/Mar-2018
5620,MH976709,"Equid alphaherpesvirus 1 isolate IRL/268/2001 truncated membrane protein and IR6 protein genes, partial cds",1241,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,19-Nov-2001
5621,MH976708,"Equid alphaherpesvirus 1 isolate IRL/471/2008 truncated membrane protein and IR6 protein genes, partial cds",1209,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,19-Feb-2008
5622,MH976707,"Equid alphaherpesvirus 1 isolate IRL/559/2009 truncated membrane protein and IR6 protein genes, partial cds",1200,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,27-Feb-2009
5623,MH976706,"Equid alphaherpesvirus 1 isolate IRL/307/2015 truncated membrane protein and IR6 protein genes, partial cds",1193,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,28-Dec-2015
5624,MH976705,"Equid alphaherpesvirus 1 isolate IRL/837/2007 truncated membrane protein and IR6 protein genes, partial cds",1200,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,31-Jan-2007
5625,MH976704,"Equid alphaherpesvirus 1 isolate IRL/569/2008 truncated membrane protein and IR6 protein genes, partial cds",1196,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,13-May-2008
5626,MH976703,"Equid alphaherpesvirus 1 isolate IRL/069/1995 truncated membrane protein and IR6 protein genes, partial cds",1207,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,25-Mar-1995
5627,MH976702,"Equid alphaherpesvirus 1 isolate IRL/497/1997 membrane protein and IR6 protein genes, partial cds",1217,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,06-Nov-1997
5628,MH976701,"Equid alphaherpesvirus 1 isolate IRL/609/2013 truncated membrane protein and IR6 protein genes, partial cds",1188,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,"Molecular Characterisation of Equine Herpesvirus 1 Isolates from Cases of Abortion, Respiratory and Neurological Disease in Ireland between 1990 and 2017",03-FEB-2019,Equid alphaherpesvirus 1,genomic DNA,,horse,Ireland,taxon:10326,,25-Feb-2013
5629,MG593231,"Equid alphaherpesvirus 1 isolate Sharkia-1 glycoprotein B (glyB) gene, partial cds",332,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Equine Herpesvirus,30-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,aborted fetus,Egypt,taxon:10326,,2016
5630,MH329927,"Equid alphaherpesvirus 1 isolate 17_01 virion protein (ORF68) gene, partial cds",593,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2017
5631,MH329926,"Equid alphaherpesvirus 1 isolate 10_02 virion protein (ORF68) gene, partial cds",685,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2010
5632,MH329925,"Equid alphaherpesvirus 1 isolate 10_01 virion protein (ORF68) gene, partial cds",791,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2010
5633,MH329924,"Equid alphaherpesvirus 1 isolate 06_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2006
5634,MH329923,"Equid alphaherpesvirus 1 isolate 05_01 virion protein (ORF68) gene, partial cds",778,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2005
5635,MH329922,"Equid alphaherpesvirus 1 isolate 04_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2004
5636,MH329921,"Equid alphaherpesvirus 1 isolate 01_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2001
5637,MH329920,"Equid alphaherpesvirus 1 isolate 00_02 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2001
5638,MH329919,"Equid alphaherpesvirus 1 isolate 00_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,2000
5639,MH329918,"Equid alphaherpesvirus 1 isolate 99_03 virion protein (ORF68) gene, partial cds",602,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1999
5640,MH329917,"Equid alphaherpesvirus 1 isolate 99_02 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1999
5641,MH329916,"Equid alphaherpesvirus 1 isolate 99_01 virion protein (ORF68) gene, partial cds",602,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1999
5642,MH329915,"Equid alphaherpesvirus 1 isolate 97_06 virion protein (ORF68) gene, partial cds",602,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5643,MH329914,"Equid alphaherpesvirus 1 isolate 97_05 virion protein (ORF68) gene, partial cds",602,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5644,MH329913,"Equid alphaherpesvirus 1 isolate 97_04 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5645,MH329912,"Equid alphaherpesvirus 1 isolate 97_03 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5646,MH329911,"Equid alphaherpesvirus 1 isolate 97_02 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5647,MH329910,"Equid alphaherpesvirus 1 isolate 97_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1997
5648,MH329909,"Equid alphaherpesvirus 1 isolate 96_01 virion protein (ORF68) gene, partial cds",802,Equid alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus equidalpha1,Molecular characterisation of Equid alphaherpesvirus 1 strains isolated from aborted fetuses in Poland,12-NOV-2018,Equid alphaherpesvirus 1,genomic DNA,,horse,Poland,taxon:10326,,1995
