,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
5217,MT701532,"Parechovirus A isolate 14909 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,01-Sep-2016
5218,MT701531,"Parechovirus A isolate 14908 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,01-Aug-2016
5219,MT701530,"Parechovirus A isolate 14833 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,01-Nov-2016
5220,MT701529,"Parechovirus A isolate 14815 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,01-Aug-2016
5221,MT701528,"Parechovirus A isolate 14776 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,05-Oct-2016
5222,MT701527,"Parechovirus A isolate 14773 VP1 gene, partial cds",438,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Genetic diversity of Parechovirus A in infants and children with acute gastroenteritis in Japan during 2016-2018,12-JUN-2021,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,30-Sep-2016
5223,MW476137,"Parechovirus A isolate B1091, complete genome",7302,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,19-Feb-2011
5224,MW476136,"Parechovirus A isolate B1673, complete genome",7327,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,04-Dec-2012
5225,MW476135,"Parechovirus A isolate B1215, complete genome",7327,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,28-Aug-2011
5226,MW476134,"Parechovirus A isolate B1214, complete genome",7326,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,28-Aug-2011
5227,MW476133,"Parechovirus A isolate B1157, complete genome",7327,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,11-Apr-2011
5228,MW476132,"Parechovirus A isolate B1064, complete genome",7329,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,04-Feb-2011
5229,MW476131,"Parechovirus A isolate B1055, complete genome",7326,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,02-Feb-2011
5230,MW476130,"Parechovirus A isolate B1046, complete genome",7327,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,31-Jan-2011
5231,MW476129,"Parechovirus A isolate B984, complete genome",7274,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,10-Jan-2011
5232,MW476128,"Parechovirus A isolate B874, complete genome",7327,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,19-Aug-2010
5233,MW476127,"Parechovirus A isolate B869, complete genome",7326,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,13-Aug-2010
5234,MW476126,"Parechovirus A isolate B606, complete genome",7318,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,06-Jan-2009
5235,MW476125,"Parechovirus A isolate B1347, complete genome",7317,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,23-Feb-2012
5236,MW476124,"Parechovirus A isolate B1353, complete genome",7318,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,29-Feb-2012
5237,MW476123,"Parechovirus A isolate B1321, complete genome",7318,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,08-Feb-2012
5238,MW476122,"Parechovirus A isolate B1320, complete genome",7317,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,08-Feb-2012
5239,MW476121,"Parechovirus A isolate B1319, complete genome",7328,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,23-Jan-2012
5240,MW476120,"Parechovirus A isolate B1275, complete genome",7320,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,10-Dec-2011
5241,MW476119,"Parechovirus A isolate B1251, complete genome",7328,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,08-Nov-2011
5242,MW476118,"Parechovirus A isolate B1237, complete genome",7326,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,28-Oct-2011
5243,MW476117,"Parechovirus A isolate B1187, complete genome",7322,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,21-Jun-2011
5244,MW476116,"Parechovirus A isolate B705, complete genome",7330,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,30-Jan-2010
5245,MW476115,"Parechovirus A isolate B1162, complete genome",7312,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,29-Apr-2011
5246,MW476114,"Parechovirus A isolate B1161, complete genome",7300,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,28-Apr-2011
5247,MW476113,"Parechovirus A isolate B1153, complete genome",7308,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,06-Apr-2011
5248,MW476112,"Parechovirus A isolate B852, complete genome",7321,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,19-Jul-2010
5249,MW476111,"Parechovirus A isolate B850, complete genome",7321,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,14-Jul-2010
5250,MW476110,"Parechovirus A isolate B847, complete genome",7321,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,08-Jul-2010
5251,MW476109,"Parechovirus A isolate B1610, complete genome",7315,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,26-Aug-2012
5252,MW476108,"Parechovirus A isolate B1369, complete genome",7315,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,14-Mar-2012
5253,MW476107,"Parechovirus A isolate B1248, complete genome",7316,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,07-Nov-2011
5254,MW476106,"Parechovirus A isolate B1246, complete genome",7314,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,07-Nov-2011
5255,MW476105,"Parechovirus A isolate B1211, complete genome",7315,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,25-Aug-2011
5256,MW476104,"Parechovirus A isolate B1105, complete genome",7325,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,28-Feb-2011
5257,MW476103,"Parechovirus A isolate B1002, complete genome",7314,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,14-Jan-2011
5258,MW476102,"Parechovirus A isolate B903, complete genome",7317,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,10-Oct-2010
5259,MW476101,"Parechovirus A isolate B868, complete genome",7319,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,04-Aug-2010
5260,MW476100,"Parechovirus A isolate B851, complete genome",7315,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Phylogenetic molecular evolution and recombination analysis of complete genome of human parechovirus in Thailand,03-MAY-2021,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,14-Jul-2010
